filepath,label,class_name,split
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_110.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_123.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_133.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_135.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_144.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_152.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_154.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_160.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_161.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_174.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_18.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_181.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_186.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_208.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_21.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_214.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_220.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_227.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_238.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_255.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_259.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_26.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_277.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_28.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_280.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_287.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_298.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_301.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_308.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_328.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_329.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_39.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_41.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_52.jpg,5,Parasitic Disease,test
data/original/aquahealth/train_split/Parasitic diseases/Parasitic diseases_aug_83.jpg,5,Parasitic Disease,test
data/original/aquahealth/test_split/Viral diseases White tail disease_Viral diseases White tail disease_129.jpg,6,White Tail Disease,test
data/original/aquahealth/test_split/Viral diseases White tail disease_Viral diseases White tail disease_198.jpg,6,White Tail Disease,test
data/original/aquahealth/test_split/Viral diseases White tail disease_Viral diseases White tail disease_201.jpg,6,White Tail Disease,test
data/original/aquahealth/test_split/Viral diseases White tail disease_Viral diseases White tail disease_27.jpg,6,White Tail Disease,test
data/original/aquahealth/test_split/Viral diseases White tail disease_Viral diseases White tail disease_44.jpg,6,White Tail Disease,test
data/original/aquahealth/test_split/Viral diseases White tail disease_Viral diseases White tail disease_66.jpg,6,White Tail Disease,test
data/original/aquahealth/test_split/Viral diseases White tail disease_Viral diseases White tail disease_73.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_122.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_157.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_159.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_215.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_23.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_24.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_241.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_62.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_8.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_9.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_94.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_109.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_110.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_116.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_127.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_128.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_14.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_140.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_143.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_147.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_158.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_16.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_162.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_166.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_169.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_176.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_18.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_195.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_200.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_201.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_219.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_22.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_227.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_236.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_240.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_259.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_260.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_270.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_284.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_291.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_300.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_301.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_321.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_344.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_357.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_365.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_4.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_56.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_6.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_63.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_74.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_77.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_83.jpg,6,White Tail Disease,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_89.jpg,6,White Tail Disease,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_220.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_256.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_303.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_307.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_345.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_350.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_365.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_381.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_401.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_405.jpg,7,Healthy Fish,test
data/original/aquahealth/test_split/Healthy Fish_Healthy Fish_431.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_1.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_12.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_159.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_182.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_188.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_199.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_205.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_206.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_215.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_219.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_225.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_227.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_245.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_247.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_248.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_262.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_279.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_306.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_309.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_313.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_320.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_326.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_331.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_346.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_356.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_377.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_383.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_390.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_420.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_441.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_446.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_452.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_453.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_460.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_467.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_470.jpg,7,Healthy Fish,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_60.jpg,7,Healthy Fish,test
