filepath,source_split,source_folder,class_name,label,extension,width,height,mode,sha256,dhash,status,exact_dup_group,near_dup_group,split
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_121.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,4cefeea957cad9d127fdd52f2c63534bca4b4140c273f99802475d1243f307e3,c0d8d0b080cb9f9c,ok,,g2495,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_122.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,ba02806b6bfcef75ea0854ccaa18591b9f7ac6cd2d0c2ed002f120959b3ffa99,74783f2b2b73d959,ok,,g1973,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_123.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,1fa1b99bd381bdfa17e17da6d81dcf700cd0c0000829f1cc17efac62afa570e8,03e1033330787077,ok,,g308,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_124.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,ba9a713473776623e442ade158eba92721b12093eb13e44ebd131e041f247233,1f8fdb33e6c00009,ok,,g1093,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_125.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,d0a81bfeb6b0e8c2de7d67398390d8931610603596c968ba01da424aaec87e42,091111b9b818090f,ok,,g501,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_126.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,e8032e686895711f8c516b04b1d4e6733c5ab0fd78dc190e3f84527b9164feef,1401c1612105070f,ok,,g842,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_127.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,71540c4088f2913d8768cab2b2e8922ee50159b3979af9c13d6d02330d344a44,0707471f0e06060f,ok,,g389,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_128.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,e027169c6289dd7367731496d6cf4d056a801022ce230fc0eacab91e35874e29,070f8787139b3484,ok,x3001,g416,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_129.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,c19b7f17d3ad5d5d13d62be8a815bf9649dfea1e940932a5f1a166fb9dc00d4c,b3f7ff6f77f7ff37,ok,,g2425,val
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_130.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,540d45716f6bea65602c4e9448f0e3b685d3f39b7cb6493429f64b5b64a015eb,0fbfe5e3c7e6747f,ok,,g784,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_131.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,f2f840387feef3263d6ae2bebee0993d7f702cac26f1278ff40e8b46032c0920,0581111c1c08403f,ok,,g333,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_132.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,9ec2f034e1120564b7ba5c424224424ed5ba29dc6e3142e95735cd88f2c4d4b2,0f4d0d7c76cf7637,ok,,g751,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_133.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,4671fde8ce0f51ee092792b989192c04711e0a79749b9e3c20bcf06142e45184,0f21380e2b0b1f03,ok,,g722,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_134.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,9372c505fd7d02798abd34d10143c34b52e4dd97b548accf35aa40241880a2fc,63c1872743472f2f,ok,,g1817,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_135.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,e2385d1dbfa54a14c89416cc62637acbef2c49ee9395a360472ff57f1043a81a,0060f0d00014181c,ok,,g102,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_136.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,b7706eb3b0a546334902f5068ddc0949d1a161d9b6262689ace214e27d178fd0,062f8f0707074f7f,ok,,g351,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_137.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,a6c1593348e8ebccd658c85be18962a00a2bbfac88346e7bb744265131902bc8,0101030707050607,ok,,g151,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_138.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,c4746fd0c305e4a39130ccef224ef470e43b49ef9114397904829d1ac1d3c8f5,83193d08080c1801,ok,,g2159,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_139.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,134d6ee079a0c63b521184c919cf451f0dedcb006cb1b7613868ca6d00316080,f7f1d8dc9e9ebe3f,ok,x249,g2949,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_14.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,64dba7a12e5413e8708c37bc4a08e26b7b210204c40573cb976996e9ecbf7597,4b4f4d61d144060f,ok,,g1652,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_140.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,f43d04d05b407174a387759079ca9023270925c02ccc16484661aec95006eea8,80c4f4f2fc2c0606,ok,,g2133,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_143.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,474cf2b79a313fd6eea40b0c166936a61f699b7129f8b7a0f613671029b3d8ec,0f01806060617303,ok,,g627,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_144.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,233d62bdcb99ae1136eec48cad409d51b48cab40edb0fa38bd9f135056bac856,010101014000001f,ok,,g147,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_145.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,9776b876d0053fe8f192d0b4547d0008a8945eacbd52453af29e038f433d098b,7876f6eefcfdf7c7,ok,,g2007,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_146.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,62392c899e2a794c38ab3e959f1c37cbcbe23d51e0ce541d943209ac3ec748bf,70f8fc9c8404e6fe,ok,,g1940,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_147.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,730c7a172631b717c65f6c49ce7f972d6cc57080a3038641ffdca6161de94dd2,7d7d3c9090b3535f,ok,,g2070,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_148.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,ebe56e70de4b51cf9da6c4c942944f8d18a321c0c16c94f92de33b74d75ce9e5,0c0c60e8accc6c6c,ok,,g540,val
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_149.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,6050f74ff03309fa04bf6f34bb3b08657df224390f5844822cf2e3c17b4afc28,ff1f3efefe06242c,ok,,g3041,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_150.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,db8f1f6e78b3b21510d5c133cde07fb839c43edd2c09fb31b0c0df4804a9afe4,87c5e1fe5e7e4c4c,ok,,g2215,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_151.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,bd64fcd5cf5ec94dc45fb7f0bb513ec8be25f4ff8c80ac2702a0df577cdb57d0,3f7b78f8f9bd3703,ok,,g1544,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_152.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,df0b4a401c7692ff01ac80ff39e995313101f5d1e677259fe9b44df82dd85eb7,1d3f3230b0e0404f,ok,,g975,val
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_153.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,12c9b4a0b17828bfb58224b7ced8dda706c75d47dfb28d98f26c5eefb8da4bdd,1d03070f0f0f0f0c,ok,x242,g962,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_154.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,913fadfc7a836dcf8431663b071f102878908ec8fefb4d10deef0b0f86ef56d0,03010100c0c0c35f,ok,,g214,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_155.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,7a0dbef35de38831cf47e3f11213997011bf6633d397f735439afa59a4bef6af,7d7c4e1e3b270746,ok,,g2067,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_156.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,b0c33f570e7590f198e911bb28cfb5be4703461f02b94b387072c4ce4cbbbc13,0303231f0e060400,ok,,g232,val
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_157.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,67eb25459f9d9feea99f97a8f9570dd1745c1c527fca7e5cfc8fd486c29cfd61,31716371740c0000,ok,,g1292,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_158.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,070f6bb16f0fea3dd4f421669fd579b63235f20505be23b32b36c7023dd57814,83b13b13fbfbfcf8,ok,,g2169,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_159.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,690d88425cc9b692036b9f76165d62c21eff86ff33b925e388f821366de1554e,070f2c5d1e1e0b4f,ok,,g411,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_16.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,487cfc71515fd823cbad934ba964e37871c948ca4db6301a72adfce635600db1,13cb6330f0e0b2a1,ok,,g840,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_160.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,f578f56a6b72a9f65dbad96a5745cee1bed6a87bbb5a74f797d5586d7a721686,38bc9e9480e0b0b0,ok,,g1380,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_161.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,090808a5ebd4bdcd1f0931566666f37c12b3273454c729e57b4c32d17c282ee1,2f2f0f1d1e3f3f39,ok,,g1235,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_162.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,c39a3595513e2a98ead891617f53d2600890ce003043c48a04f377f2d853fd06,0f0303d999130101,ok,,g630,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_163.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,56b3256cad5e300818b32127e30cb40a9e39e2d5bb3ffe2673081509ba86bc8f,8cbc8e9f9f1d0d01,ok,,g2239,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_164.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,ac7e7658abdc54c553dda6291658217fe04f53b6c6845a54ff053ba51d903391,0d61231f797b7c7f,ok,,g590,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_165.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,fe3ee22c7536a4474f9b4a0615ef551e8d60d30119f95032e0b05be355d4d035,0001682022363c30,ok,x3405,g48,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_166.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,33bc0542144afa70b791b4d0219d47cec44053b09414af5530ba7e122c738e78,0981111c1c08401f,ok,,g510,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_167.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,558b5a40d22182703cbc33184eba81fab0bfc29eb3773d44efee18a783b1c2ff,03192919080c0813,ok,,g259,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_168.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,dcc82ed5354e755e882aab201eb703b877f212dc1b17b5aca9da0b46bcca4162,0b097968eece6467,ok,,g519,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_169.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,1ecef88040ab5faca9fd9b8b7c3a4d1da364bb5fc48c4e96bdec86767e1f7491,0f7bc3072b2b0f47,ok,,g767,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_17.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,565299a146e5bca509a6a66dcc022ca51afddd5a71f1aac90da885387657f4f6,0810000080e03010,ok,,g484,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_171.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,b49db38b4464a91bda21683e8a4788973340d845064611fbdb9bfa3d495bde36,0d1f0bc70306040f,ok,,g586,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_172.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,3084994dcc8049265dbd0d8041c76c7c53aff337700694e20faf4dc781deb989,f0f8dc9860474c8c,ok,,g2888,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_173.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,81a48fa92a45689a7117f53344652ff199920262cb0be8ad9c2ef2cecc24a9ff,30fcfcfbfbfb0303,ok,,g1284,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_174.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,6c0d8e648db45f23604e6e896a69979188efa0ee6d29035da4083cd8056040fc,030301f1b737ffbe,ok,x1413,g218,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_175.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,f5f4331a0dbbb0344434d2a3080cb45b0e763fbfadc0198806b4ffb5ac1d00df,8e071b1f1f074626,ok,,g2249,train
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_176.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,128,128,RGB,c54d041de4f2ab78e76bd6b05a885da381d54d6da0a643a56119bc129dbd4e03,77f5e1f1740c241f,ok,,g1993,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_178.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,e027169c6289dd7367731496d6cf4d056a801022ce230fc0eacab91e35874e29,070f8787139b3484,ok,x3001,g416,
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_18.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,224,224,RGB,3ef3c78a9c317e846bd626d6812c4df74c6d8f0471859ca314c5772817ab3b52,7f7efcf2e6f2e747,ok,,g2108,test
data/original/aquahealth/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_180.jpg,train_split,Viral diseases White tail disease,White Tail Disease,6,.jpg,640,640,RGB,e670e5cd62b71a005fdec976e62de2b38523126452adbb637e909f9d61393104,c0452d2d61e4e420,ok,,g2467,train
