image_id,source_dataset,filepath,original_path,original_filename,original_class,original_split,unified_class,mapping_status,species,specimen_id,width,height,extension,sha256,dhash,exact_dup_group,near_dup_group,group_id,group_size,included,exclusion_reason,representative_image_id
roboflow-3be01302fda4,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-27-_jpg.rf.446203213c2aaf6d82026ac0f0368b97.jpg,train/Parasitic diseases/Parasitic-diseases-27-_jpg.rf.446203213c2aaf6d82026ac0f0368b97.jpg,Parasitic-diseases-27-_jpg.rf.446203213c2aaf6d82026ac0f0368b97.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,468722d760c8f35a1b7b2db325387d4990f4d19800b265f960287ce353a3c400,372d2e7f7b373f1f,,g2491,current_freshwater-8dea000f2785,2,True,,
roboflow-e0c4a2305b0d,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-29-_jpg.rf.33a0c65d8f5dcb6523e075e85d0a9a85.jpg,train/Parasitic diseases/Parasitic-diseases-29-_jpg.rf.33a0c65d8f5dcb6523e075e85d0a9a85.jpg,Parasitic-diseases-29-_jpg.rf.33a0c65d8f5dcb6523e075e85d0a9a85.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,b63bb0a523b251a98545005341f814f1079f64f02707491e9f00c19678312fdf,3170a6670e88e183,,g2343,roboflow-e0c4a2305b0d,1,True,,
roboflow-a370dc20eb5b,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-3-_jpg.rf.dd0cdcb227459ac1f804d53051cbbbe2.jpg,train/Parasitic diseases/Parasitic-diseases-3-_jpg.rf.dd0cdcb227459ac1f804d53051cbbbe2.jpg,Parasitic-diseases-3-_jpg.rf.dd0cdcb227459ac1f804d53051cbbbe2.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,79dcd1c6e9072bc234a3c5e05b36c2989e986811ad43b28772486a42646a4080,0f8f71232727179f,,g1271,current_freshwater-20cd5e4477c8,2,True,,
roboflow-5026609a18eb,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-4-_jpeg.rf.6921782ea5458a6c21e5d719a1b0d5a7.jpg,train/Parasitic diseases/Parasitic-diseases-4-_jpeg.rf.6921782ea5458a6c21e5d719a1b0d5a7.jpg,Parasitic-diseases-4-_jpeg.rf.6921782ea5458a6c21e5d719a1b0d5a7.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,b335a36a4f30aad55e96435e779a1b52c673f482ffe75d29224836931eabcaa5,f8debf3fcf6fbffc,,g6168,current_freshwater-3146731bf47f,3,True,,
roboflow-628d1257fb95,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-4-_jpg.rf.d9a2f79ac2587c0d5184abb214e2ed6b.jpg,train/Parasitic diseases/Parasitic-diseases-4-_jpg.rf.d9a2f79ac2587c0d5184abb214e2ed6b.jpg,Parasitic-diseases-4-_jpg.rf.d9a2f79ac2587c0d5184abb214e2ed6b.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,9ab5075160b0e37559be51249dff085aa7b9e79e6082b62c347cdc3f9f9fc5d6,3033e38282e1e160,,g2240,current_freshwater-8c9ecf26c8b8,4,True,,
roboflow-8468d076df29,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-5-_jpeg.rf.04cd0467ea7e401f1a9a37cbdf85e971.jpg,train/Parasitic diseases/Parasitic-diseases-5-_jpeg.rf.04cd0467ea7e401f1a9a37cbdf85e971.jpg,Parasitic-diseases-5-_jpeg.rf.04cd0467ea7e401f1a9a37cbdf85e971.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,b46ff302ce9c3f0883aa922274e358f2c99c8087e09bd1efcbfd24ef00e23ce5,71d7fb7979fbc7c2,,g3687,current_freshwater-6e3e2e2a5c47,4,True,,
roboflow-a842209b7fd8,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-5-_jpg.rf.313ba2b01035e87aef925764ee76d379.jpg,train/Parasitic diseases/Parasitic-diseases-5-_jpg.rf.313ba2b01035e87aef925764ee76d379.jpg,Parasitic-diseases-5-_jpg.rf.313ba2b01035e87aef925764ee76d379.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,a18a64614f81749d5bf188ed3bee3e9a3dfd69a67e23b19946aa54838135a916,310f070303030b0b,,g2330,roboflow-a842209b7fd8,1,True,,
roboflow-9bdc8997c214,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-7-_jpeg.rf.27bb18d141b40bba952e09f0a8f18abd.jpg,train/Parasitic diseases/Parasitic-diseases-7-_jpeg.rf.27bb18d141b40bba952e09f0a8f18abd.jpg,Parasitic-diseases-7-_jpeg.rf.27bb18d141b40bba952e09f0a8f18abd.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,e0cb091d8402238bc8a0ef26d789dc99eca635a7ac44ab7da71e5d4596ea777f,17030f8105050101,,g1492,roboflow-9bdc8997c214,1,True,,
roboflow-293e4d838b2c,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-8-_jpg.rf.a53ee439a7791fd587e4b762f237233a.jpg,train/Parasitic diseases/Parasitic-diseases-8-_jpg.rf.a53ee439a7791fd587e4b762f237233a.jpg,Parasitic-diseases-8-_jpg.rf.a53ee439a7791fd587e4b762f237233a.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,83a334f1e24e68cb859bfa15a6f79c9cd08e9b131c4a6a40b0c8a4c5738b88a8,c70f6f4f0e04301d,,g5104,current_freshwater-5376bc29d75b,3,True,,
roboflow-3afba6598320,roboflow,data/raw/roboflow/train/Parasitic diseases/Parasitic-diseases-9-_jpeg.rf.95e1f3e6524e495731c064e5250aac60.jpg,train/Parasitic diseases/Parasitic-diseases-9-_jpeg.rf.95e1f3e6524e495731c064e5250aac60.jpg,Parasitic-diseases-9-_jpeg.rf.95e1f3e6524e495731c064e5250aac60.jpg,Parasitic diseases,train,Parasitic Disease,EXACT_MATCH,,,640,640,.jpg,672ba49410a864f4a6a4677cca9fd5386720581e6842899af26867a1c9864773,8e9c963232868686,,g4317,current_freshwater-a3c291879632,2,True,,
roboflow-24ca07e322e2,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-1-_jpg.rf.89e4247e40ada2f9202ea9fa28f3c5f8.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-1-_jpg.rf.89e4247e40ada2f9202ea9fa28f3c5f8.jpg,Viral-diseases-White-tail-disease-1-_jpg.rf.89e4247e40ada2f9202ea9fa28f3c5f8.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,1812f84eb953644284b5f92569ce84928bd69512a600c3cbde7d5fbd7c5d7082,854f6e7a39ac8585,,g4185,current_freshwater-49f8f51876fc,2,True,,
roboflow-4afa32c32002,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-1-_png.rf.ffefd59096b10e2dc5f9ce8bafedd6bb.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-1-_png.rf.ffefd59096b10e2dc5f9ce8bafedd6bb.jpg,Viral-diseases-White-tail-disease-1-_png.rf.ffefd59096b10e2dc5f9ce8bafedd6bb.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,3d4a68168c0ea963b55c4e5b52fe508aaafd93e3bd30be76e15bdbe8a6d423a5,3f3f1f1f3f3f0f0f,,g2784,current_freshwater-e8b319b6228e,3,True,,
roboflow-8dfa03319b0d,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-10-_jpeg.rf.84c1cf72997815fca39e5b5180da2d10.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-10-_jpeg.rf.84c1cf72997815fca39e5b5180da2d10.jpg,Viral-diseases-White-tail-disease-10-_jpeg.rf.84c1cf72997815fca39e5b5180da2d10.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,72d402ee5b929ddaaa51f1a64c815a682a0d4bead2dd5594448aecd622544670,c0c0e170f0e0828f,,g4938,current_freshwater-289b5956c6e5,4,False,LABEL_CONFLICT_GROUP,
roboflow-fb5ec4af195a,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-10-_jpg.rf.2afdb7097d882987eb83ce6e320be489.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-10-_jpg.rf.2afdb7097d882987eb83ce6e320be489.jpg,Viral-diseases-White-tail-disease-10-_jpg.rf.2afdb7097d882987eb83ce6e320be489.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,cdcaf5faaa5836c14f0197d8d165484ae3777d6d0576bcd08428bc5e12457db2,f6f3f9f9fdf7f3ff,,g6118,roboflow-fb5ec4af195a,1,True,,
roboflow-7fbd8aed2151,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-11-_jpeg.rf.8e6190686e225d46fc22eea2f38b9609.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-11-_jpeg.rf.8e6190686e225d46fc22eea2f38b9609.jpg,Viral-diseases-White-tail-disease-11-_jpeg.rf.8e6190686e225d46fc22eea2f38b9609.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,e26deab5429399525f7114a7c01c283d32dbc0e6b54c901c0ea3ac763ade5baf,387c1e1b3d1d0b0b,,g2558,current_freshwater-af9f657cf2a6,3,True,,
roboflow-537002292fc5,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-11-_jpg.rf.05bcfcb4763e92124daaf543ee0eff32.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-11-_jpg.rf.05bcfcb4763e92124daaf543ee0eff32.jpg,Viral-diseases-White-tail-disease-11-_jpg.rf.05bcfcb4763e92124daaf543ee0eff32.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,7b56cfb87f867ce4accc270215b14cd866e284ac5995fce9dba2f46737ed14b7,c4e060f8cce8fcdc,,g5074,current_freshwater-b174ee6ccac7,2,True,,
roboflow-de88a87ccd42,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-12-_jpg.rf.dbdbbcde2a82925bc966e90f132e680a.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-12-_jpg.rf.dbdbbcde2a82925bc966e90f132e680a.jpg,Viral-diseases-White-tail-disease-12-_jpg.rf.dbdbbcde2a82925bc966e90f132e680a.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,5f6f6badce57276627b6b29d777499a4c36d1ebeefb75cda6920d255496323d5,e7c9ad60e3e3f37d,,g5790,current_freshwater-b06bc74595b1,3,True,,
roboflow-cc4d0b8de694,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-15-_jpg.rf.bc33143bfe46bc06409d425bf31791a2.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-15-_jpg.rf.bc33143bfe46bc06409d425bf31791a2.jpg,Viral-diseases-White-tail-disease-15-_jpg.rf.bc33143bfe46bc06409d425bf31791a2.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,80fbccd9ea65b0ac0679edc1aa5725c30497480a481084911281edb2d679f177,f4e0e2e3c3c6e0f0,,g6099,current_freshwater-26e22829fc14,2,True,,
roboflow-38f6bbe5d1f5,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-17-_jpg.rf.51797fca77ceeb1575e5a49944e7a564.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-17-_jpg.rf.51797fca77ceeb1575e5a49944e7a564.jpg,Viral-diseases-White-tail-disease-17-_jpg.rf.51797fca77ceeb1575e5a49944e7a564.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,49c0245222309487e2457e0e3c5437649031e0b58b1d69169a7880a748997e22,03f1c80f27070707,,g550,roboflow-38f6bbe5d1f5,1,True,,
roboflow-fbfe8da98b8c,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-18-_jpg.rf.1cbbe5871a13da0a8a032fab81ddc8dd.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-18-_jpg.rf.1cbbe5871a13da0a8a032fab81ddc8dd.jpg,Viral-diseases-White-tail-disease-18-_jpg.rf.1cbbe5871a13da0a8a032fab81ddc8dd.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,584dcdca9334bc5ce47e49769b4e68e98c56932def75c132c71e59874e9c942c,70300ec761380903,,g3596,roboflow-fbfe8da98b8c,1,True,,
roboflow-b8733d7cf649,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-19-_jpg.rf.e24cf9903f18ed760d2d4bb1612c6cc5.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-19-_jpg.rf.e24cf9903f18ed760d2d4bb1612c6cc5.jpg,Viral-diseases-White-tail-disease-19-_jpg.rf.e24cf9903f18ed760d2d4bb1612c6cc5.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,db1c84d6a655eeaf40f7cac05175786a9b364879e5a0a479ba07085ec31cc9ee,537ef6c3c7e7f581,,g3120,current_freshwater-f43dc48daa75,2,True,,
roboflow-5b4dfedd7761,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-2-_jpeg.rf.64c943595d0cb92862d4e007d5dda088.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-2-_jpeg.rf.64c943595d0cb92862d4e007d5dda088.jpg,Viral-diseases-White-tail-disease-2-_jpeg.rf.64c943595d0cb92862d4e007d5dda088.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,ad7089bf9bdf9eb8c441078b6246da6e0e92abe9cc0fc6dfd83009d3cf51873e,1070e4c486868203,,g1341,current_freshwater-50034dc8a989,2,True,,
roboflow-57d18613ace1,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-21-_jpg.rf.4cf8519050e15976d0d888f81a82b3e6.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-21-_jpg.rf.4cf8519050e15976d0d888f81a82b3e6.jpg,Viral-diseases-White-tail-disease-21-_jpg.rf.4cf8519050e15976d0d888f81a82b3e6.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,f4842e5dcb670c486be45fbdc2b01e4d3896ef292c51f4888b96202a358ae241,0fc3e77fdf7c1609,,g1279,roboflow-57d18613ace1,1,True,,
roboflow-b2033a38dd47,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-23-_jpg.rf.d2c2e3a8df86c9ea16227514193c58c0.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-23-_jpg.rf.d2c2e3a8df86c9ea16227514193c58c0.jpg,Viral-diseases-White-tail-disease-23-_jpg.rf.d2c2e3a8df86c9ea16227514193c58c0.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,cffab1b1537876644355aa04522f204302ac57f21c9f918b68efaa60c5e74c50,e0fbdbd7d3f3b1b1,,g5603,current_freshwater-cb3b69d31282,3,True,,
roboflow-294df65a1feb,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-24-_jpg.rf.10041f168ebd9afeb5b651518074023d.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-24-_jpg.rf.10041f168ebd9afeb5b651518074023d.jpg,Viral-diseases-White-tail-disease-24-_jpg.rf.10041f168ebd9afeb5b651518074023d.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,d84df05c5aa634627a9f13abbe6b98417cfdc71c416dfcc8b840b7d18e1f6ac0,20f0d0c0c8ec6040,,g1969,roboflow-294df65a1feb,1,True,,
roboflow-7bc52fb414ff,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-25-_jpg.rf.435c39a4d352c217fc3193d9ceaef910.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-25-_jpg.rf.435c39a4d352c217fc3193d9ceaef910.jpg,Viral-diseases-White-tail-disease-25-_jpg.rf.435c39a4d352c217fc3193d9ceaef910.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,ab3b373df302712ad5289768fbb861a1f2bf2af878a023ee042c194fe10781a5,9c0f2707071f1d99,,g4516,current_freshwater-7d27f79538d0,2,True,,
roboflow-cf3f7e7da7db,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-26-_jpg.rf.27f0e0b57f652ff4b031968b800bca72.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-26-_jpg.rf.27f0e0b57f652ff4b031968b800bca72.jpg,Viral-diseases-White-tail-disease-26-_jpg.rf.27f0e0b57f652ff4b031968b800bca72.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,a77dea525d45c003e1d9b56a5e7c8a11d60f0643f5c026c2f67ae780ff524912,131bc3633070e090,,g1433,current_freshwater-54e431e39840,3,True,,
roboflow-b26ebfc6715f,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-27-_jpg.rf.b9073c972ef09f27dd0a2f33be31a1e5.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-27-_jpg.rf.b9073c972ef09f27dd0a2f33be31a1e5.jpg,Viral-diseases-White-tail-disease-27-_jpg.rf.b9073c972ef09f27dd0a2f33be31a1e5.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,5c267d5af107165a30cd7f8692869cf1d4a2d7657697ac4c79ea0b509b017c66,0303260787870103,,g420,roboflow-b26ebfc6715f,1,True,,
roboflow-dc35f62fcfd2,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-28-_jpg.rf.75f75510d9fa6ac63506cf71842992a0.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-28-_jpg.rf.75f75510d9fa6ac63506cf71842992a0.jpg,Viral-diseases-White-tail-disease-28-_jpg.rf.75f75510d9fa6ac63506cf71842992a0.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,1abbc2b4d4d53f9e6903b0875484c7efdc58653da5a6e2a0f30344aa116c1dc2,70300ec741390903,,g3595,roboflow-dc35f62fcfd2,1,True,,
roboflow-13f21bfdf9da,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-29-_jpg.rf.f0795967d552043a1d8d4aa48abab8e4.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-29-_jpg.rf.f0795967d552043a1d8d4aa48abab8e4.jpg,Viral-diseases-White-tail-disease-29-_jpg.rf.f0795967d552043a1d8d4aa48abab8e4.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,464b08267e0d519ffeee90b70c756e50f1ec5e5c2103bad98f68c2d2603c9bd3,387c1e1b3d1d0b0b,,g2558,current_freshwater-af9f657cf2a6,3,True,,
roboflow-983d784437b7,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-3-_jpeg.rf.e59af1f5ce8cc6b4e1fe2728c01e2535.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-3-_jpeg.rf.e59af1f5ce8cc6b4e1fe2728c01e2535.jpg,Viral-diseases-White-tail-disease-3-_jpeg.rf.e59af1f5ce8cc6b4e1fe2728c01e2535.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,42beee0a2a942044bb885422b438e57510d5f69028df31523c6b928e598f3be5,3878f0fcde9e96f4,,g2555,current_freshwater-67fa59b87a2f,2,True,,
roboflow-072de1bd875e,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-3-_jpg.rf.93093d778672d3a2bff11b74b95c9b08.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-3-_jpg.rf.93093d778672d3a2bff11b74b95c9b08.jpg,Viral-diseases-White-tail-disease-3-_jpg.rf.93093d778672d3a2bff11b74b95c9b08.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,b1803baadfcfe91936635078eebb54e765742ebd606f2d79e9bbebf9a70d7754,3030303071081818,,g2222,roboflow-072de1bd875e,1,True,,
roboflow-5f8ef33e18b4,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-3-_png.rf.26340aa6c51f7a06e0b95d6fbd5f65f1.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-3-_png.rf.26340aa6c51f7a06e0b95d6fbd5f65f1.jpg,Viral-diseases-White-tail-disease-3-_png.rf.26340aa6c51f7a06e0b95d6fbd5f65f1.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,0e0cdc35a396ed46e8f129406e5068bbfd0d7107754759b1ac4b3e1c27dd4b03,0f0e0bc1808c89d9,,g1122,current_freshwater-7559a80f837a,3,True,,
roboflow-318e22b5745b,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-4-_jpeg.rf.165b805d7ca498eba514926e068ccbea.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-4-_jpeg.rf.165b805d7ca498eba514926e068ccbea.jpg,Viral-diseases-White-tail-disease-4-_jpeg.rf.165b805d7ca498eba514926e068ccbea.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,33807d061e75b03caf489108870ad997da1b70e26aa1798d1a7a493c24852397,80c8c0b0b0303079,,g4099,current_freshwater-04b36ea1b2af,2,True,,
roboflow-61adb03756d6,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-4-_jpg.rf.949f677b733339b85c8573ac7bf21554.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-4-_jpg.rf.949f677b733339b85c8573ac7bf21554.jpg,Viral-diseases-White-tail-disease-4-_jpg.rf.949f677b733339b85c8573ac7bf21554.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,871cd96f8be85a84ea8708a49065d632e7203d7f5d31c7d2ab788645caeada11,13cb6330f0e0b0e1,,g1455,current_freshwater-0b4c8e8f486b,5,True,,
roboflow-3e89a4ac4e5e,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-5-_jpeg.rf.caae71f080698e56f172dc32e5b21f64.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-5-_jpeg.rf.caae71f080698e56f172dc32e5b21f64.jpg,Viral-diseases-White-tail-disease-5-_jpeg.rf.caae71f080698e56f172dc32e5b21f64.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,46681eeda53838afd5d807ee2025a4d49b680a0325e31d1a2afbda2ebac6fbe4,f6f1f9f9fdf7f3ff,,g6117,roboflow-3e89a4ac4e5e,1,True,,
roboflow-00f2db6ecc57,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-5-_jpg.rf.34ce7e4aaa24ee51c707802e44a742fc.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-5-_jpg.rf.34ce7e4aaa24ee51c707802e44a742fc.jpg,Viral-diseases-White-tail-disease-5-_jpg.rf.34ce7e4aaa24ee51c707802e44a742fc.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,2a12c579fb87f226c960ca250d27ebee2673791f623e631fdd7d174ccf504adb,e3efdfde9fdffbf9,,g5712,roboflow-00f2db6ecc57,1,True,,
roboflow-cf07bea1043f,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-6-_jpeg.rf.026ae3f809b9f06f729bffc356d5f27f.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-6-_jpeg.rf.026ae3f809b9f06f729bffc356d5f27f.jpg,Viral-diseases-White-tail-disease-6-_jpeg.rf.026ae3f809b9f06f729bffc356d5f27f.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,ace889b0387e3bf82eb64dde03982126b87e59dd18066c3f344d78edf92a48b5,0102260787870103,,g304,roboflow-cf07bea1043f,1,True,,
roboflow-edfe2550d2d1,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-6-_jpg.rf.aa44e5cce13b7b629e6d099d6ebfee70.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-6-_jpg.rf.aa44e5cce13b7b629e6d099d6ebfee70.jpg,Viral-diseases-White-tail-disease-6-_jpg.rf.aa44e5cce13b7b629e6d099d6ebfee70.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,5f2a5a80fb5ba1b347f185c3d822edf97faba131b90b576522b7141d5ce5a03c,07c1c141c1c1f23f,,g781,current_freshwater-10227333af0f,4,True,,
roboflow-a6ef06879871,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-7-_jpeg.rf.f260530c7c2192ebbd6e12677a7abc03.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-7-_jpeg.rf.f260530c7c2192ebbd6e12677a7abc03.jpg,Viral-diseases-White-tail-disease-7-_jpeg.rf.f260530c7c2192ebbd6e12677a7abc03.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,54de35faca3c1564a333800dc80c597fb26609dd08b17ba7930b16bacc5f31ae,13cb6330f0e0b2e1,,g1457,current_freshwater-0679b7538d92,2,True,,
roboflow-679ed18239f8,roboflow,data/raw/roboflow/train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-7-_jpg.rf.615f44d201d8d31fc7a7aac295c7c8f6.jpg,train/Viral diseases White tail disease/Viral-diseases-White-tail-disease-7-_jpg.rf.615f44d201d8d31fc7a7aac295c7c8f6.jpg,Viral-diseases-White-tail-disease-7-_jpg.rf.615f44d201d8d31fc7a7aac295c7c8f6.jpg,Viral diseases White tail disease,train,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,13836c4d041ec631aa052f2406325f448ea04b5c0cb444faad08c902f7999bff,2135340f0f1b1606,,g1986,current_freshwater-2cf19561be60,4,True,,
